6,NAME A WEAPON USED IN ANCIENT TIMES,86,29,25,13,8,6,5,,,,,,,SPEAR/LANCE/JAVELIN,SWORD,BOW&ARROW/BOW/BOW[+AND]+ARROW,CLUB,STONEs/ROCK,CATAPULT,,,,,
5,"NAME A PLACE PEOPLE DESCRIBE AS AN ""ISLAND PARADISE""",98,77,9,8,2,2,,,,,,,,HAWAII,TAHITI,BAHAMAS/NASSAU,BERMUDA,VIRGIN+ISL[ANDs],,,,,,
4,NAME A SPECIFIC LEFTOVER THAT MAKES GREAT SANDWICHES,94,38,22,20,14,,,,,,,,,[ROAST+]BEEF,MEAT+LOAF,TURKEY,HAM,,,,,,,
7,NAME A SAINT THAT MANY CHILDREN ARE NAMED AFTER,80,22,18,15,12,6,4,3,,,,,,CHRISTOPHER,PETER,MARY,JOHN,JOSEPH,PATRICK,ANN,,,,
8,"NAME A MAN'S FIRST NAME THAT BEGINS WITH THE LETTER ""R""",92,55,18,6,4,3,2,2,2,,,,,ROBERT,RICHARD,RONALD,RAYMOND,RALPH,RANDOLPH,RODNEY,ROGER,,,
10,NAME THE FRUIT WITH THE BEST FRAGRANCE,99,28,23,13,13,6,5,4,3,2,2,,,ORANGE,STRAWBERRY,LEMON,PEACH,APPLE,BANANA,WATERMELON,PINEAPPLE,CANTALOUPE,LIME,
4,NAME A COMIC BOOK SUPER-HERO WHO CAME TO LIFE ON A TV SCREEN,95,82,7,4,2,,,,,,,,,SUPERMAN,BATMAN,WONDER+WOMAN,SPIDERMAN,,,,,,,
5,NAME AN ANIMAL THAT CAN KILL WITH ITS BITE,91,66,14,4,4,3,,,,,,,,SNAKE,LION,SHARK,TIGER,WOLF,,,,,,
5,NAME SOMETHING SOLDIERS POLISH,97,33,31,23,8,2,,,,,,,,BOOTS,SHOES,GUN,BRASS/BUTTONS/[BELT+]BUCKLE,MEDALS,,,,,,
5,NAME SOMETHING THAT COMES LIME FLAVORED,94,34,25,17,14,4,,,,,,,,GELATIN/JELLO,ICE+CREAM/SHERBET/POPSICLE,[SODA+]POP,CANDY,KOOL+AID,,,,,,
5,NAME A SPORT IN WHICH PEOPLE GET KNOCKED DOWN,98,64,25,4,3,2,,,,,,,,FOOTBALL,BOXING,HOCKEY,SOCCER,ROLLER+DERBY/ROLLER+SKAT(E/ING),,,,,,
5,NAME A FRUIT USED TO FLAVOR PANCAKE SYRUP,88,54,22,4,4,4,,,,,,,,BLUEBERRY,STRAWBERRY,APRICOT,BLACKBERRY,BOYSENBERRY,,,,,,
5,NAME AN OCCASION AFTER WHICH YOU WRITE MANY THANK-YOU NOTES,96,63,13,9,7,4,,,,,,,,WEDDING/MARRIAGE,(CHRIST/X+)MAS,[B(ABY/RIDAL)+]SHOWER,BIRTHDAY,GRADUATION,,,,,,
6,NAME A WAY THAT PEOPLE SHOW JOY,97,33,30,19,6,6,3,,,,,,,LAUGH,SMILE,CRY,HUG,JUMP,SING,,,,,
4,NAME A PLACE ON A PERSON'S BODY YOU MIGHT SEE A DIAMOND,100,86,6,4,4,,,,,,,,,FINGER/HAND,EAR,NAVEL/BELLY+BUTTON,NECK/THROAT,,,,,,,
4,NAME A COMMON COLOR FOR BATHROBES,94,75,9,6,4,,,,,,,,,BLUE/NAVY,BROWN,PINK,WHITE,,,,,,,
6,NAME A FRUIT USED IN YOGURT,97,64,14,10,4,3,2,,,,,,,STRAWBERRY,PEACH,BLUEBERRY,PINEAPPLE,CHERRY,RASpBERRY,,,,,
6,NAME SOMETHING IN THE KITCHEN THAT MAKES A LOT OF NOISE,91,50,16,12,6,4,3,,,,,,,BLENDER/MIXER,[GARBAGE+]DISPOSAL,DISHWASHER,CAN+OPENER,TEA+(POT/KETTLE),FAN,,,,,
5,NAME A PLACE IN WHICH YOU MIGHT COMPLAIN TO THE MANAGER,98,73,11,7,4,3,,,,,,,,RESTAURANT,(H/M)OTEL,[GROCERY+]STORE/[SUPER+]MARKET,APT BLDG/AP[ARTMEN]T[ *],MOVIE/THEATER,,,,,,
4,NAME SOMETHING PEOPLE LEASE,99,64,29,4,2,,,,,,,,,APARTMENT/HOUSE,CAR/AUTO*,STORE,OFFICE[+SPACE],,,,,,,
6,NAME SOMETHING THAT GETS FOLDED AFTER IT'S LAUNDERED,94,51,14,12,8,5,4,,,,,,,TOWEL,SHIRT/BLOUSE,SHEET,UNDERWEAR,PANTS/SLACKS,HAN(KY/DKERCHIEF),,,,,
5,NAME SOMETHING PEOPLE BUY FOR A HORSE,98,60,32,2,2,2,,,,,,,,SADDLE,FEED/HAY/FOOD,BLANKET,BRIDLE/HALTER,SALT BLOCKs,,,,,,
6,NAME A GOOD HOBBY FOR SOMEONE WHO LIKES TO BE ALONE,83,29,24,10,10,5,5,,,,,,,READING,STAMPS,MODELS,PAINTING/DRAW,COINS,SEWING/KNIT,,,,,
5,NAME SOMETHING A FATHER BUILDS FOR HIS KIDS,83,63,7,5,4,4,,,,,,,,(PLAY/TREE)+HOUSE,SWING,MODELS,DOLL+HOUSE,TOY+(CHEST/BOX),,,,,,
4,NAME A TYPE OF COOKIE THAT PEOPLE BAKE AT HOME,99,87,8,2,2,,,,,,,,,CHOC[OLATE]+CHIP,OATMEAL,P[EA]NUT+BUTTER,SUGAR,,,,,,,
6,NAME SOMETHING YOU MAKE WITH EGGS,94,47,31,6,5,3,2,,,,,,,CAKEs,OMELET,COOKIEs,EGGNOG,FR[ENCH]+TOAST,CUSTARD,,,,,
6,NAME SOMETHING THAT HAS A BUILT-IN FAN,92,32,26,10,9,8,7,,,,,,,CAR/AUTO*,AIR+COND[ITIONER]/AC,STOVE/RANGE/OVEN,FRIDGE/REFRIGERATOR,FURNACE/HEATER,HAIR+DRYER/BLOW(ER/+DRYER),,,,,
7,NAME SOMETHING FLAT,82,27,22,10,7,7,6,3,,,,,,TABLE,PANCAKE,TIRE,DESERT,FLOOR,CHEST,BOARD,,,,
4,NAME SOMETHING A SPORTSMAN SWINGS,100,46,37,11,6,,,,,,,,,BAT,[GOLF+]CLUB,FISHING+(ROD/POLE),RAC(QU/K)ET,,,,,,,
4,NAME SOMETHING YOU SHOULD JOT DOWN WHEN YOU WITNESS A CRIME,98,48,34,13,3,,,,,,,,,DESCRIPTION,(LICENSE/TAG)+NUMBER,TIME/HOUR,LOCATION/PLACE,,,,,,,
5,NAME SOMETHING PEOPLE BURN ON PURPOSE,84,27,23,14,13,7,,,,,,,,FIREWOOD,TRASH/GARBAGE,LEAVES,CANDLES,CIGARETTES,,,,,,
6,NAME SOMETHING PEOPLE TAKE IN A CARRY-ON BAG ON AN AIRPLANE,90,32,24,11,10,7,6,,,,,,,BOOKS/MAGAZINES/READ,COSMETICS/TOILETRIES/MAKE+UP,MEDICINE/PILLS/DRUGS,CAMERA,CLOTHES,FOOD/SNACKs,,,,,
4,NAME SOMETHING THAT HELPS A STUDENT GET GOOD GRADES,83,71,6,3,3,,,,,,,,,STUDYING,CHEATING/COPYING,CALCULATOR,[GOOD+]MEMORY,,,,,,,
5,NAME A TYPE OF PERSON WHO SPEAKS AT GRADUATION CEREMONIES,74,24,23,11,9,7,,,,,,,,POLITICIAN,PRINCIPAL,VALEDICT[ORIAN]/STUDENT,CLERGYMAN/PRIEST/MINISTER/RABBI,PROFESSOR,,,,,,
9,NAME A MAN'S HOBBY,91,32,18,12,9,9,4,3,2,2,,,,FISHING,GOLF[ING],CARPENTRY/WOODWORK,CARS/AUTO*,HUNTING,COINS,MODEL+[AIR]PLANES/MODELS,BOWLING,GUNS,,
8,NAME A COUNTRY MANY IMMIGRANTS COME FROM,96,28,20,16,10,9,8,3,2,,,,,MEXICO,ITALY,CUBA,VIETNAM,GERMANY,POLAND,IRELAND,RUSSIA/USSR/SOVIET+UNION,,,
7,NAME SOMETHING WHICH SPOTS A CARPET,77,31,13,8,7,6,6,6,,,,,,PETS/DOGS/CATS,COFFEE,WINE,OIL/GREASE,SODA[+POP]/COKE/PEPSI/POP,INK,MUD,,,,
4,BATMAN HAD ROBIN NAME ANOTHER FAMOUS CRIMEFIGHTER'S SIDEKICK,98,71,19,4,4,,,,,,,,,TONTO,WATSON,KATO,LOIS+LANE,,,,,,,
5,NAME SOMETHING THAT HAS A SERIAL NUMBER,85,47,28,4,3,3,,,,,,,,CAR/AUTO*,TV[+SET]/TELEVISION,DOLLARS/MONEY/CASH,GUN,STEREO/RADIO,,,,,,
8,NAME SOMETHING YOU MIGHT HEAR WHEN EVERYTHING IS VERY STILL AT NIGHT,83,38,10,9,7,6,5,4,4,,,,,CRICKETS,DOG[+BARK[ING]]/BARK*,(WATER/FAUCET)+*/DRIP*,HOUSE[+SETTLE],CLOCK[+TICK],(CAR/TRAFFIC)+*,FROGs,OWLs,,,
7,"NAME SOMETHING YOU CAN BUY ""CHILD SIZE""",92,40,21,14,6,5,4,2,,,,,,CLOTHING,DINNERs/MEAL/FOOD,SHOES,FURNITURE,[TOOTH+]BRUSH,ASPIRIN,(BI/TRI)(CYCLE/KE),,,,
5,"NAME SOMETHING BESIDES A CAR THAT MIGHT BE A ""LEMON""",85,46,16,12,6,5,,,,,,,,TV[+SET]/TELEVISION,HO(USE/ME),WASH(ER/ING+MACHINE),FRIDGE/REFRIGERATOR,STEREO/RECORD+PLAYER,,,,,,
4,NAME SOMETHING THAT GETS PLUGGED UP,93,80,6,5,2,,,,,,,,,SINK/DRAIN,TOILET,NOSE,PIPE,,,,,,,
7,NAME A MEMENTO OF A MEMORABLE DATE THAT PEOPLE SAVE,81,36,10,9,8,7,6,5,,,,,,FLOWERS/CORSAGE,TICKET+STUB,PICTUREs/PHOTO[GRAPH]s,NAPKINs,MATCHES,CAKE[+TOPs],PROGRAMs,,,,
6,NAME A FOOD PEOPLE EAT IN BARS,95,33,27,22,5,5,3,,,,,,,PRETZELs,PEANUTs,POPCORN,[POTATO+]CHIPs,SANDWICH[ES]/[HAM]BURGERs,PIZZAs,,,,,
5,NAME SOMETHING PEOPLE MIGHT USE AS A SUBSTITUTE FOR POKER CHIPS,92,40,29,10,9,4,,,,,,,,COINS,MATCH(STICK/E)S,TOOTH+PICKS,BUTTONS,[DRY+]BEANS,,,,,,
3,NAME SOMETHING KIDS THROW THROUGH THE AIR,97,40,40,17,,,,,,,,,,BALL,FRISBEE,[PAPER+][AIR]PLANE,,,,,,,,
4,NAME SOMETHING YOU USE TO FRY FISH,96,44,41,6,5,,,,,,,,,OIL,[FRYING+]PAN,FLOUR,CORN+MEAL,,,,,,,
4,NAME A FLOWER YOU COULD RECOGNIZE BY ITS SCENT,97,86,6,3,2,,,,,,,,,ROSE,CARNATION,GARDENIA,LILAC,,,,,,,
4,NAME AN ARTICLE OF CLOTHING MEN BUY IN LOUD PRINTS,94,68,20,4,2,,,,,,,,,SHIRTs,TIEs,UNDERWEAR/BOXER[+SHORTs],PANTS,,,,,,,
4,NAME A WAY YOU CAN TELL THAT FOOD HAS GONE BAD,100,74,16,6,4,,,,,,,,,SMELL/ODOR,MOLD/MILDEW,COLOR/SIGHT/LOOK/APPEARANCE,TASTE,,,,,,,
4,NAME SOMETHING THAT COMES OUT OF A MINE,97,60,24,10,3,,,,,,,,,COAL,GOLD,DIAMONDS,SILVER,,,,,,,
6,NAME SOMETHING PEOPLE WASH WITH A SPONGE,95,58,16,8,8,3,2,,,,,,,CARS/AUTO*,DISHES/POTS/PANS/GLASSES,COUNTERs/TABLEs/DRAIN+BOARDs,SINKs/BASINs,BATHTUB,WALLs,,,,,
3,"NAME SOMETHING PEOPLE ""GIVE UP""",82,66,9,7,,,,,,,,,,SMOKING/CIGARETTE,FOOD/DESSERT/EATING,CANDY/SWEETS,,,,,,,,
8,NAME A POPULAR FORM OF RECREATION,87,34,13,13,9,5,5,4,4,,,,,TENNIS,BASEBALL,GOLF,SWIMMING,CAMPING,SKIING,BOWLING,FOOTBALL,,,
6,NAME SOMETHING YOU HAVE AT HOME THAT YOU WISH YOU COULD HAVE IN YOUR CAR,94,36,22,15,9,8,4,,,,,,,TV[+SET]/TELEVISION,[TELE]PHONE,BATHROOM/TOILET,STEREO/TAPE/CD,FRIDGE/REFRIGERATOR,BED,,,,,
5,NAME SOMETHING THAT SQUIRTS WATER,99,62,27,5,3,2,,,,,,,,(WATER/SQUIRT)+(GUN/PISTOL),[GARDEN+]HOSE,FOUNTAINs,[SPRAY+]BOTTLE,FAUCET,,,,,,
5,NAME A PLACE PEOPLE WOULD LIKE TO VISIT AT LEAST ONCE IN THEIR LIFE,88,35,32,9,9,3,,,,,,,,HAWAII,EUROPE,DISNEYLAND,WASHINGTON,NEW+YORK/NY,,,,,,
4,NAME SOMETHING MADE OF TORTOISE SHELL,90,46,18,15,11,,,,,,,,,JEWELRY/NECKLACEs/EARRINGs,ASH+TRAYs,[HAIR+](COMB/BRUSH),GLASSES/FRAMES,,,,,,,
5,NAME A SPORT OR ACTIVITY AT WHICH KIDS GET MANY INJURIES,94,70,15,3,3,3,,,,,,,,FOOTBALL,SKATEBOARD,BASEBALL,CLIMBING[+TREEs],HOCKEY,,,,,,
5,NAME A PART OF THE BODY THAT PEOPLE CROSS,99,50,28,16,3,2,,,,,,,,LEGS/FEET,HEART,FINGERS,ARMS,EYES,,,,,,
4,NAME A GOOD PLACE IN THE HOUSE FOR A NIGHT LIGHT,98,47,36,10,5,,,,,,,,,BATHROOM,HALLWAY,BED+ROOM,(CHILD/KID)[']S+ROOM/NURSERY,,,,,,,
5,NAME SOMETHING THAT LITTERBUGS THROW OUT OF CAR WINDOWS,89,31,29,10,10,9,,,,,,,,CIGARETTEs/BUTTs,CANs,BOTTLEs,[PAPER+]CUPs,WRAPPERs,,,,,,
3,NAME SOMETHING BESIDES COOKIES THAT PEOPLE KEEP IN A COOKIE JAR,95,80,12,3,,,,,,,,,,MONEY/CASH,CANDY,BROWNIES,,,,,,,,
6,NAME SOMETHING PEOPLE WEAR THAT IS MADE OF PLASTIC,94,37,34,8,6,5,4,,,,,,,RAIN+(WEAR/COAT),GLASSES,OVERSHOEs/SHOE/BOOT/GALOSHES,JEWELRY,BARRETTES,BELTs,,,,,
5,NAME A NEW EXPENSE THAT COMES WITH A NEW BABY,98,40,21,17,15,5,,,,,,,,DIAPERS,[BABY+]FOOD,CLOTHES,DOCTOR/HOSPITAL/PHYSICIAN/PEDIATRICIAN,CRIB/FURNITURE,,,,,,
3,NAME SOMETHING A FLASHY PERSON OWNS THAT MAKES HIM LOOK FLASHY,94,51,22,21,,,,,,,,,,CAR/AUTO*,CLOTHES,JEWELRY,,,,,,,,
5,NAME SOMETHING ON WHICH PEOPLE ACCIDENTALLY BUMP THEIR HEADS,92,48,33,5,4,2,,,,,,,,DOORs,CABINETs/CUPBOARDs,LIGHTs,WALLs,[CAR+]TRUNK,,,,,,
6,NAME SOMETHING PEOPLE MISTAKE FOR UFO'S,94,32,27,21,7,5,2,,,,,,,SATELLITE/[WEATHER+]BALLOON,[AIR]PLANE/HELICOPTER,METEOR/STAR,COMET,LIGHTS,CLOUDS,,,,,
4,"NAME SOMETHING THAT PEOPLE SAY THEY'RE ""AS HAPPY AS""",88,75,5,5,3,,,,,,,,,[A+]LARK,CAN+BE,[A+]CLAM,[A+]CLOWN,,,,,,,
6,"NAME SOMETHING PEOPLE ""BLOW OUT""",97,46,41,3,3,2,2,,,,,,,[BIRTHDAY+]CANDLES,TIRES,AIR,MATCHES,FUSES,[THEIR+]NOSEs,,,,,
5,NAME A CAREER FOR A GOOD LIAR,93,49,31,8,3,2,,,,,,,,SALESMAN,POLITICIAN,LAWYER/ATTORNEY,ACTOR,POLICE*/DETECTIVE/SPY/AGENT/COP,,,,,,
11,NAME A VEGETABLE YOU MARINATE,96,15,15,12,10,9,8,8,8,7,2,2,,BEANs/* BEANs,CUCUMBERs/PICKLEs,CARROTs,MUSHROOMs,ARTICHOKEs,ONIONs,POTATO[ES],TOMATO[ES],CAULIFLOWER,BEETs,BROCCOLI
4,NAME A COUNTRY KNOWN FOR ITS BEAUTIFUL WOMEN,91,38,25,24,4,,,,,,,,,SWEDEN,FRANCE,USA/UNITED+STATES/AMERICA,ITALY,,,,,,,
4,NAME SOMETHING BESIDES HATS THAT PEOPLE HANG ON A HAT STAND,99,56,33,8,2,,,,,,,,,COATs/JACKETs,UMBRELLAs,SCAR(F/VES),TIEs,,,,,,,
5,NAME AN OCCUPATION WHOSE MEMBERS ARE OFTEN PHOTOGRAPHED,92,58,14,12,5,3,,,,,,,,MODELING,ACT(ING/ORS),POLITIC[IAN]S,SPORTS/ATHLET(IC/E)S,POLICE[MEN],,,,,,
4,NAME A FOOD SOME PEOPLE LIKE WITH OR WITHOUT SUGAR,90,45,24,17,4,,,,,,,,,CEREAL,COFFEE,GRAPEFRUIT,[ICED+]TEA,,,,,,,
6,NAME A SPOOKY SOUND,90,51,17,10,5,4,3,,,,,,,CREAK*/SQUEAK*,BOO,WIND/* WIND,OWL+HOOT/HOOooo,SCREAM/YELL,HOWL[ING],,,,,
5,NAME SOMETHING THAT INSECURE PEOPLE ARE INSECURE ABOUT,78,38,19,13,4,4,,,,,,,,APPEARANCE/LOOKS,JOB/* JOB/WORK,MONEY,LOVE,MARRIAGE,,,,,,
8,NAME SOMETHING THAT KIDS HAVE A FAVORITE ONE OF,87,37,17,13,7,4,3,3,3,,,,,TOY/STUFFED+ANIMAL/DOLL/TEDDY*+BEAR,TV+(SHOW/PROGRAM)/TELEVISION,FOOD/DESSERT,BLANKET,FRIEND,RELATIVE/AUNT/UNCLE/GRAND(+PARENT/MA/PA),COLOR,TEACHER,,,
4,NAME A SOUND THAT CAN LULL YOU TO SLEEP,83,53,14,10,6,,,,,,,,,MUSIC/RADIO,RAIN,OCEAN/SURF/WAVES,CLOCK/TICK,,,,,,,
8,NAME SOMETHING FOUND ON A GOLF COURSE,92,27,18,13,13,7,6,5,3,,,,,GRASS/GREENs,TEEs,HOLEs,SAND+TRAPs,GOLF+BALLs,FLAGs,[GOLF+]CARTs,GOLFERs,,,
8,NAME THE AGE MEN START GOING GRAY,92,36,15,14,12,6,5,2,2,,,,,40,45,35,50,55,30,48,52,,,
7,NAME SOMETHING YOU BUY PICKLED,100,38,23,17,13,4,3,2,,,,,,BEETs,PIGs+FEET,HERRINGs,CUCUMBERs/PICKLEs,EGGs,ONIONs,CAULIFLOWERs,,,,
7,NAME A KITCHEN APPLIANCE,95,41,23,11,7,6,4,3,,,,,,STOVE/MICROWAVE/RANGE/OVEN,TOASTER,MIXER/BLENDER,CAN+OPENER,FRIDGE/REFRIGERATOR/ICEBOX,DISHWASHER,COFFEEPOT,,,,
6,NAME A STATE WHICH HAS AVALANCHES,97,49,22,16,4,4,2,,,,,,,COLORADO/CO,CALIFORNIA/CA,ALASKA/AK,UTAH/UT,WASHINGTON/WA,WYOMING/WY,,,,,
12,APPROXIMATELY HOW MUCH DOES A NEW TV SET COST,94,31,21,14,6,4,4,3,3,2,2,2,2,500,600,400,450,300,700,350,800,200,395,650
10,NAME SOMETHING PEOPLE SWING,92,27,16,15,15,4,4,4,3,2,2,,,BATs/BASEBALL,SWINGs/PEOPLE,ARMs,[GOLF+]CLUBs,AXEs,HIPs,(PURSE/BAG/POCKET+BOOK)s,KEYs,LEGs,ROPEs,
12,NAME THE AGE IN YEARS WHEN GIRLS LEARN TO DANCE,100,37,16,14,7,6,6,3,3,2,2,2,2,12,13,10,14,8,15,5,6,7,9,11
6,NAME A FOREIGN HAT,100,35,29,21,9,4,2,,,,,,,BERET,SOMBRERO/MEXICAN,TURBAN,DERBY,FEZ,PANAMA,,,,,
6,NAME A TYPE OF MUFFIN,97,43,23,17,9,3,2,,,,,,,BLUEBERRY,ENGLISH,BRAN,CORN,EGG+MCMUFFIN,BLACKBERRY,,,,,
7,NAME THE MONTH WITH THE BEST WEATHER,100,33,31,22,7,3,2,2,,,,,,JUNe,JULy,MAY,AUG[UST],SEP[TEMBER],APR[IL],OCT[OBER],,,,
6,NAME AN OCCASION FOR A BIG PARTY,97,35,31,13,10,6,2,,,,,,,BIRTHDAY,NEW+YEARS[+EVE],WEDDING,ANNIVERSARY,(CHRIST/X+)MAS,GRADUATION,,,,,
4,NAME SOMETHING THAT HAS A CAPTAIN,100,91,4,3,2,,,,,,,,,SHIP/BOAT/YA[CH]T,[SPORTs+]TEAM,[AIR]PLANE,ARMY,,,,,,,
6,NAME SOMETHING PEOPLE KEEP IN OR BEHIND THEIR CAR'S SUN VISOR,92,34,27,14,13,2,2,,,,,,,MIRROR,GLASSES/[* ]GLASSES,REGIST[RATION],MAP,CIGARETTES,PEN[CIL],,,,,
5,NAME A NATIONALLY KNOWN NEWSPAPER COLUMNIST,85,33,26,13,9,4,,,,,,,,[DEAR+]ABBY/ABIGAIL+VAN+BUREN,ANN+LANDERS,[J[ACK]+]ANDERSON,[ERMA+]BOMBECK,[ART+]BUCHWALD,,,,,,
7,NAME SOMETHING PEOPLE HAVE TROUBLE GETTING OUT OF,73,20,15,13,8,6,6,5,,,,,,[SMALL+]CAR,BED,DEBT/BILLS,LIES/FIBS,JAIL/PRISON,TROUBLE,BATH[TUB]/TUB,,,,
5,NAME SOMETHING BESIDES A STOVE THAT PEOPLE BURN THEMSELVES ON,78,29,23,12,7,7,,,,,,,,IRON,MATCHES,CIGARETTES,HEATER/FURNACE,POTS/PANS,,,,,,
5,"NAME A PLACE WHERE YOU'D ASK A STRANGER TO ""SAVE YOUR PLACE""",43,19,10,7,5,2,,,,,,,,BUS,[BALL+]GAME/SPORT/ARENA,AIRPORT,MOVIE/THEATER,CHURCH,,,,,,
5,NAME SOMETHING A SON BORROWS FROM HIS FATHER BEFORE AN IMPORTANT DATE,100,72,12,10,4,2,,,,,,,,CAR/* CAR,MONEY/CASH,COLOGNE/AFTERSHAVE,RAZOR/[* ](RAZOR/SHAVER),TIE/* TIE,,,,,,
6,NAME A CAR THAT REALLY SAVES GAS,91,50,13,12,11,3,2,,,,,,,VOLKSWAGEN/VW,HONDA,DATSUN,TOYOTA,CHEVETTE,ELECT[RIC]+CAR,,,,,
6,"NAME A FAMOUS PERSON WHOSE LAST NAME IS ""WILLIAMS""",91,52,11,10,8,6,4,,,,,,,ANDY,ROBIN,PAUL,TENNESSEE,HANK,CINDY,,,,,
5,NAME A FAMOUS SKYSCRAPER,98,74,10,7,5,2,,,,,,,,EMPIRE+STATE,SEARS+TOWER,WORLD+TRADE[+CENTER],[J[OHN]+]HANCOCK[ *],EIFFEL TWR/EIFFEL+TOWER,,,,,,
5,NAME THE ROOM OF THE HOUSE WHERE MOST FAMILY PROBLEMS ARE DISCUSSED,100,45,18,18,13,6,,,,,,,,KITCHEN,FAMILY+ROOM,LIVING+ROOM,DINING+ROOM,BEDROOM,,,,,,
5,NAME SOMETHING THAT'S HARD TO STOP DOING ONCE YOU START,97,68,19,5,3,2,,,,,,,,SMOKING,EATING,BITING+[FINGER]NAILS/[FINGER]NAIL+BITING,GAMBLING,DRINKING,,,,,,
6,NAME SOMETHING THAT'S DANGEROUS TO KEEP AROUND THE HOUSE,94,40,25,22,3,2,2,,,,,,,GUNS,GASOLINE/GAS,POISON/INSECTICIDE,THINNER/SOLVENT/PAINT,MATCHES,OILY+RAGS,,,,,
5,NAME A FLASHY COLOR,94,53,18,12,7,4,,,,,,,,RED,[HOT+/FLuOREScENT+]PINK,ORANGE,PURPLE,SILVER,,,,,,
6,NAME SOMETHING BUSINESS PARTNERS SHARE,89,53,15,8,7,3,3,,,,,,,PROFITS/INCOME/MONEY,[AN/THE]+OFFICE,[A/THE]+SECRETARY,EXPENSES/BILLS/DEBTS,OWNERSHIP/STOCK,PROBLEMS/TROUBLE,,,,,
5,NAME SOMETHING THAT YOU HAVE TO MAKE SURE DOESN'T FREEZE IN THE WINTER,96,42,26,20,5,3,,,,,,,,[WATER+]PIPES,RADIATOR/* RADIATOR/CAR[+WATER],PLANTS/VEGETABLES,YOURSELF,GAS[+TANK],,,,,,
5,NAME SOMETHING THAT TOURISTS WANDER AROUND LOOKING FOR,83,32,25,9,9,8,,,,,,,,(REST/BATH)ROOMs,GIFTS/SOUVENIRS/PRESENTS,LANDMARKS/MONUMENT,RESTAuRANTS/EAT/FOOD,(H/M)OTEL,,,,,,
5,NAME SOMETHING YOU SEE OUTSIDE A SCHOOL,93,39,30,10,7,7,,,,,,,,FLAG,PLAYGROUND/EQUIPMENT,KIDS/CHILDREN,[ATHLETIC/PLAY[ING]]+FIELD,[SCHOOL+]BUS[ES],,,,,,
6,NAME SOMETHING YOU KEEP NEAR THE BED WHEN YOU'RE SICK,92,35,21,13,12,6,5,,,,,,,TISSUES/KLEENEX,WATER/* WATER/LIQUIDS/DRINK/JUICE,MEDIC(ATION/INE)/PILLS,BUCKET/BASIN/PAIL/BEDPAN,THERMOMETER,WASTE+BASKET/(TRASH+/GARBAGE)CAN,,,,,
5,NAME A SMELL ASSOCIATED WITH CAMPING IN THE WOODS,98,54,24,12,4,4,,,,,,,,FIRE/SMOKE,EVERGREENS/TREE/PINE,COOKING/FOOD,FRESH+AIR,SKUNK,,,,,,
3,NAME A FRUIT PEOPLE BUY FROZEN,97,88,5,4,,,,,,,,,,STRAWBERRY,BLUEBERRY,PEACHES,,,,,,,,
5,"NAME A PIECE OF CLOTHING MADE IN A ""ONE SIZE FITS ALL"" SIZE",75,23,21,16,8,7,,,,,,,,PANTYHOSE/STOCKINGS,SO(CKS/X),GLOVES/MITTENS,[BATH]ROBE,CAP/HAT,,,,,,
6,NAME THE STATE IN WHICH YOU THINK IT'S THE EASIEST TO FIND A JOB,74,35,12,9,8,5,5,,,,,,,CAL[IFORNIA]/CA,NEW+YORK/NY,ALASKA/AK,TEXAS/TX,FLORIDA/FL,ILLINOIS/IL,,,,,
3,NAME A MUSICAL INSTRUMENT THAT NEEDS FREQUENT TUNING,98,38,36,24,,,,,,,,,,GUITAR,PIANO,VIOLIN,,,,,,,,
6,NAME A CITY IN TEXAS,93,50,27,6,4,4,2,,,,,,,DALLAS,HOUSTON,SAN+ANTONIO,AUSTIN,EL+PASO,ABILENE,,,,,
6,NAME A DESSERT MOTHERS MAKE,96,27,25,20,17,5,2,,,,,,,CAKE/* CAKE,GELATIN/JELLO,PIE/* PIE,PUDDING/* PUDDING,BROWNIES,COOKIES/* COOKIES,,,,,
8,NAME A STATE WHERE COTTON IS GROWN,97,37,30,11,8,4,3,2,2,,,,,ALABAMA/AL,GEORGIA/GA,MISSISSIPPI/MS,LOUISIANA/LA,S[OUTH]+CAROLINA/SC,TEXAS/TX,CALIFORNIA/CA,N[ORTH]+CAROLINA/NC,,,
7,NAME AN ANIMAL KIDS PRETEND TO BE,98,46,18,14,8,7,3,2,,,,,,DOG,HORSE,CAT,LION,RABBIT,BEAR,MONKEY,,,,
5,NAME A MAGAZINE WITH JOKES IN IT,91,44,22,20,3,2,,,,,,,,PLAYBOY,MAD,READERS+DIGEST,NEW+YORKER,NAT([']L/IONAL)+LAMPOON,,,,,,
12,NAME THE AGE WHEN PEOPLE START ACTING LIKE GROWN-UPS,98,15,15,14,13,8,8,7,7,4,3,2,2,16,18,21,25,17,20,15,30,14,13,19
5,NAME A COMMON COLOR FOR GLOVES,100,40,36,12,10,2,,,,,,,,BROWN,BLACK,WHITE,BEIGE/TAN,GR(A/E)Y,,,,,,
6,HOW LONG IN MINUTES DOES A WEDDING CEREMONY LAST,97,44,17,16,10,6,4,,,,,,,30,60,15,20,10,45,,,,,
8,NAME A SUMMER FRUIT,93,40,17,13,10,5,4,2,2,,,,,WATERMELON,PEACH,APPLE,STRAWBERRY,CANTALOUPE,ORANGE,CHERRY,PEAR,,,
9,NAME A FRUIT USED IN CAKE,99,23,18,15,15,12,6,4,4,2,,,,PINEAPPLE,CHERRY,APPLE,STRAWBERRY,BANANA,LEMON,ORANGE,RAISIN,PEACH,,
